From: Smith-Martin et al. (2019) Effects of dry-season irrigation on leaf physiology and biomass allocation in tropical lianas and trees. Ecology 100:e02827,,,,,,,,,,
10,967,wet,Sep,unwatered,liana,Paulliniapinnata,-0.329,-1.15,-0.821,NA
10,968,wet,Sep,unwatered,tree,Crescentiacujete,-0.141,-0.935,-0.794,NA
10,993,wet,Sep,unwatered,tree,Crescentiacujete,-0.093,-1.38,-1.287,NA
10,962,wet,Sep,unwatered,tree,Dipteryxoleifera,-0.117,-0.949,-0.832,NA
10,944,wet,Sep,unwatered,tree,Hieronymaalchorneoides,-0.07,-1.009,-0.939,NA
10,975,wet,Sep,unwatered,tree,Huracrepitans,-0.328,-0.481,-0.153,NA
10,978,wet,Sep,unwatered,tree,Huracrepitans,-0.269,-0.426,-0.157,NA
10,938,wet,Sep,unwatered,tree,Swieteniamacrophylla,-0.066,-2.042,-1.976,NA
10,985,wet,Sep,unwatered,tree,Terminaliaamazonia,-0.095,-1.612,-1.517,NA
10,999,wet,Sep,unwatered,tree,Terminaliaamazonia,-0.095,-1.051,-0.956,NA
11,1072,dry,Apr,watered,liana,Callichlamyslatifolia,-0.871,-1.575,-0.704,NA
11,1073,dry,Apr,watered,liana,Callichlamyslatifolia,-0.402,-2.372,-1.97,NA
11,1049,dry,Apr,watered,liana,Davillakunthii,-0.351,-1.532,-1.181,NA
11,1095,dry,Apr,watered,liana,Davillakunthii,-0.293,-1.569,-1.276,NA
11,1013,dry,Apr,watered,liana,Doliocarpusmajor,-0.832,-1.451,-0.619,NA
11,1016,dry,Apr,watered,liana,Doliocarpusmajor,-0.479,-2.062,-1.583,NA
11,1077,dry,Apr,watered,liana,Machaeriummilleflorum,-0.45,-2.146,-1.696,NA
11,1085,dry,Apr,watered,liana,Machaeriummilleflorum,-0.351,-1.133,-0.782,NA
11,1074,dry,Apr,watered,liana,Maripapanamensis,-1.064,-1.633,-0.569,NA
11,1076,dry,Apr,watered,liana,Maripapanamensis,-1.272,-1.748,-0.476,NA
11,1028,dry,Apr,watered,liana,Paulliniapinnata,-0.743,-2.556,-1.813,NA
11,1084,dry,Apr,watered,liana,Paulliniapinnata,-0.425,-1.682,-1.257,NA
11,1048,dry,Apr,watered,tree,Crescentiacujete,-0.652,-1.43,-0.778,NA
11,1080,dry,Apr,watered,tree,Crescentiacujete,-0.954,-1.666,-0.712,NA
11,1052,dry,Apr,watered,tree,Dipteryxoleifera,-0.402,-1.892,-1.49,NA
11,1058,dry,Apr,watered,tree,Dipteryxoleifera,-0.682,-1.588,-0.906,NA
11,1004,dry,Apr,watered,tree,Hieronymaalchorneoides,-1.235,-1.401,-0.166,NA
11,1086,dry,Apr,watered,tree,Hieronymaalchorneoides,-0.461,-1.391,-0.93,NA
11,1067,dry,Apr,watered,tree,Huracrepitans,-0.986,-1.262,-0.276,NA
11,1059,dry,Apr,watered,tree,Swieteniamacrophylla,-0.883,-2.243,-1.36,NA
11,1005,dry,Apr,watered,tree,Terminaliaamazonia,-0.545,-0.875,-0.33,NA
11,1010,dry,Apr,watered,tree,Terminaliaamazonia,-0.995,-1.755,-0.76,NA
11,1072,dry,Mar,watered,liana,Callichlamyslatifolia,-0.357,-1.276,-0.919,NA
11,1073,dry,Mar,watered,liana,Callichlamyslatifolia,-0.902,-1.782,-0.88,NA
11,1073,dry,Mar,watered,liana,Callichlamyslatifolia,-0.44,-1.63,-1.19,8.24
11,1049,dry,Mar,watered,liana,Davillakunthii,-0.636,-1.782,-1.146,NA
11,1095,dry,Mar,watered,liana,Davillakunthii,-0.243,-1.315,-1.072,NA
11,1049,dry,Mar,watered,liana,Davillakunthii,-0.702,-2.437,-1.735,10.5
11,1013,dry,Mar,watered,liana,Doliocarpusmajor,-0.129,-1.38,-1.251,NA
11,1016,dry,Mar,watered,liana,Doliocarpusmajor,-0.237,-0.45,-0.213,NA
11,1013,dry,Mar,watered,liana,Doliocarpusmajor,-0.66,-1.833,-1.173,10.3
11,1077,dry,Mar,watered,liana,Machaeriummilleflorum,-0.591,-1.282,-0.691,NA
11,1085,dry,Mar,watered,liana,Machaeriummilleflorum,-0.438,-2.203,-1.765,NA
11,1077,dry,Mar,watered,liana,Machaeriummilleflorum,-0.516,-1.998,-1.482,15.8
11,1074,dry,Mar,watered,liana,Maripapanamensis,-0.742,-1.871,-1.129,NA
11,1076,dry,Mar,watered,liana,Maripapanamensis,-0.658,-1.324,-0.666,NA
11,1074,dry,Mar,watered,liana,Maripapanamensis,-1.01,-1.452,-0.442,4.86
11,1028,dry,Mar,watered,liana,Paulliniapinnata,-0.853,-2.812,-1.959,NA
11,1084,dry,Mar,watered,liana,Paulliniapinnata,-0.941,-2.181,-1.24,NA
11,1028,dry,Mar,watered,liana,Paulliniapinnata,-0.601,-1.113,-0.512,11.6
11,1048,dry,Mar,watered,tree,Crescentiacujete,-0.653,-1.597,-0.944,NA
11,1080,dry,Mar,watered,tree,Crescentiacujete,-0.298,-2.101,-1.803,NA
11,1068,dry,Mar,watered,tree,Crescentiacujete,-0.794,-1.771,-0.977,2.63
11,1052,dry,Mar,watered,tree,Dipteryxoleifera,-0.372,-1.473,-1.101,NA
11,1058,dry,Mar,watered,tree,Dipteryxoleifera,-0.794,-1.622,-0.828,NA
11,1058,dry,Mar,watered,tree,Dipteryxoleifera,-1.901,-3.361,-1.46,3.44
11,1004,dry,Mar,watered,tree,Hieronymaalchorneoides,-0.127,-0.854,-0.727,NA
11,1086,dry,Mar,watered,tree,Hieronymaalchorneoides,-0.196,-1.301,-1.105,NA
11,1086,dry,Mar,watered,tree,Hieronymaalchorneoides,-1.941,-2.162,-0.221,1.85
11,1067,dry,Mar,watered,tree,Huracrepitans,-0.283,-0.754,-0.471,NA
11,1067,dry,Mar,watered,tree,Huracrepitans,NA,NA,NA,NA
11,1059,dry,Mar,watered,tree,Swieteniamacrophylla,-0.372,-1.903,-1.531,NA
11,1059,dry,Mar,watered,tree,Swieteniamacrophylla,NA,NA,NA,NA
11,1005,dry,Mar,watered,tree,Terminaliaamazonia,-0.671,-1.678,-1.007,NA
11,1010,dry,Mar,watered,tree,Terminaliaamazonia,-0.825,-2.191,-1.366,NA
11,1010,dry,Mar,watered,tree,Terminaliaamazonia,-1.245,-2.137,-0.892,14
11,1072,transition,May,watered,liana,Callichlamyslatifolia,-0.334,-1.134,-0.8,NA
11,1073,transition,May,watered,liana,Callichlamyslatifolia,-0.087,-1.336,-1.249,NA
11,1049,transition,May,watered,liana,Davillakunthii,-0.095,-1.642,-1.547,NA
11,1095,transition,May,watered,liana,Davillakunthii,-0.096,-1.305,-1.209,NA
11,1013,transition,May,watered,liana,Doliocarpusmajor,-0.19,-1.284,-1.094,NA
11,1016,transition,May,watered,liana,Doliocarpusmajor,-0.156,-1.67,-1.514,NA
11,1077,transition,May,watered,liana,Machaeriummilleflorum,-0.328,-0.861,-0.533,NA
11,1085,transition,May,watered,liana,Machaeriummilleflorum,-0.272,-1.581,-1.309,NA
11,1074,transition,May,watered,liana,Maripapanamensis,-0.416,-0.792,-0.376,NA
11,1076,transition,May,watered,liana,Maripapanamensis,-0.067,-1.616,-1.549,NA
11,1028,transition,May,watered,liana,Paulliniapinnata,-0.274,-2.195,-1.921,NA
11,1084,transition,May,watered,liana,Paulliniapinnata,-0.202,-2.124,-1.922,NA
11,1048,transition,May,watered,tree,Crescentiacujete,-0.401,-1.381,-0.98,NA
11,1080,transition,May,watered,tree,Crescentiacujete,-0.243,-1.592,-1.349,NA
11,1052,transition,May,watered,tree,Dipteryxoleifera,-0.444,-1.858,-1.414,NA
11,1058,transition,May,watered,tree,Dipteryxoleifera,-0.415,-1.406,-0.991,NA
11,1004,transition,May,watered,tree,Hieronymaalchorneoides,-0.296,-1.202,-0.906,NA
11,1086,transition,May,watered,tree,Hieronymaalchorneoides,-0.377,-1.219,-0.842,NA
11,1067,transition,May,watered,tree,Huracrepitans,-0.623,-1.254,-0.631,NA
11,1059,transition,May,watered,tree,Swieteniamacrophylla,-0.561,-2.13,-1.569,NA
11,1005,transition,May,watered,tree,Terminaliaamazonia,-0.223,-1.167,-0.944,NA
11,1010,transition,May,watered,tree,Terminaliaamazonia,-0.188,-0.905,-0.717,NA
11,1073,wet,Oct,watered,liana,Callichlamyslatifolia,-0.202,-0.62,-0.418,6.46
11,1049,wet,Oct,watered,liana,Davillakunthii,-0.071,-1.433,-1.362,12.1
11,1013,wet,Oct,watered,liana,Doliocarpusmajor,-0.186,-1.37,-1.184,9.15
11,1077,wet,Oct,watered,liana,Machaeriummilleflorum,-0.241,-1.712,-1.471,15
11,1074,wet,Oct,watered,liana,Maripapanamensis,-0.196,-1.694,-1.498,12.3
11,1028,wet,Oct,watered,liana,Paulliniapinnata,-0.313,-2.219,-1.906,10.3
11,1068,wet,Oct,watered,tree,Crescentiacujete,-0.244,-1.421,-1.177,2.16
11,1058,wet,Oct,watered,tree,Dipteryxoleifera,-0.195,-0.206,-0.011,8.16
11,1086,wet,Oct,watered,tree,Hieronymaalchorneoides,-0.244,-1.421,-1.177,2.16
11,1067,wet,Oct,watered,tree,Huracrepitans,-0.453,-0.517,-0.064,14.9
11,1059,wet,Oct,watered,tree,Swieteniamacrophylla,-0.325,-2.541,-2.216,9.44
11,1010,wet,Oct,watered,tree,Terminaliaamazonia,-0.141,-1.043,-0.902,5.93
11,1072,wet,Sep,watered,liana,Callichlamyslatifolia,-0.373,-1.63,-1.257,NA
11,1073,wet,Sep,watered,liana,Callichlamyslatifolia,-0.275,-0.651,-0.376,NA
11,1049,wet,Sep,watered,liana,Davillakunthii,-0.079,-1.183,-1.104,NA
11,1095,wet,Sep,watered,liana,Davillakunthii,-0.116,-0.984,-0.868,NA
11,1013,wet,Sep,watered,liana,Doliocarpusmajor,-0.14,-1.26,-1.12,NA
11,1016,wet,Sep,watered,liana,Doliocarpusmajor,-0.079,-1.971,-1.892,NA
11,1077,wet,Sep,watered,liana,Machaeriummilleflorum,-0.2,-1.729,-1.529,NA
11,1085,wet,Sep,watered,liana,Machaeriummilleflorum,-0.229,-0.662,-0.433,NA
11,1074,wet,Sep,watered,liana,Maripapanamensis,-0.289,-1.191,-0.902,NA
11,1076,wet,Sep,watered,liana,Maripapanamensis,-0.044,-0.688,-0.644,NA
11,1028,wet,Sep,watered,liana,Paulliniapinnata,-0.422,-1.521,-1.099,NA
11,1084,wet,Sep,watered,liana,Paulliniapinnata,-0.207,-1.303,-1.096,NA
11,1048,wet,Sep,watered,tree,Crescentiacujete,-0.078,-1.303,-1.225,NA
11,1080,wet,Sep,watered,tree,Crescentiacujete,-0.167,-1.41,-1.243,NA
11,1052,wet,Sep,watered,tree,Dipteryxoleifera,-0.222,-1.138,-0.916,NA
11,1058,wet,Sep,watered,tree,Dipteryxoleifera,-0.232,-1.283,-1.051,NA
11,1004,wet,Sep,watered,tree,Hieronymaalchorneoides,-0.169,-0.614,-0.445,NA
11,1086,wet,Sep,watered,tree,Hieronymaalchorneoides,-0.166,-0.813,-0.647,NA
11,1067,wet,Sep,watered,tree,Huracrepitans,-0.467,-0.587,-0.12,NA
11,1059,wet,Sep,watered,tree,Swieteniamacrophylla,-0.098,-2.378,-2.28,NA
11,1005,wet,Sep,watered,tree,Terminaliaamazonia,-0.052,-1.127,-1.075,NA
11,1010,wet,Sep,watered,tree,Terminaliaamazonia,-0.075,-1.502,-1.427,NA
12,1107,dry,Apr,unwatered,liana,Davillakunthii,-0.731,-2.309,-1.578,NA
12,1130,dry,Apr,unwatered,liana,Davillakunthii,-0.245,-1.863,-1.618,NA
12,1111,dry,Apr,unwatered,liana,Doliocarpusmajor,-0.845,-1.785,-0.94,NA
12,1151,dry,Apr,unwatered,liana,Doliocarpusmajor,-1.491,-1.621,-0.13,NA
12,1143,dry,Apr,unwatered,liana,Machaeriummilleflorum,-0.448,-1.653,-1.205,NA
12,1189,dry,Apr,unwatered,liana,Machaeriummilleflorum,-0.248,-1.21,-0.962,NA
12,1102,dry,Apr,unwatered,liana,Maripapanamensis,-0.344,-1.601,-1.257,NA
12,1198,dry,Apr,unwatered,liana,Maripapanamensis,-0.578,-1.645,-1.067,NA
12,1136,dry,Apr,unwatered,liana,Paulliniapinnata,-0.842,-2.398,-1.556,NA
12,1180,dry,Apr,unwatered,liana,Paulliniapinnata,-1.292,-2.1,-0.808,NA
12,1122,dry,Apr,unwatered,tree,Crescentiacujete,NA,NA,NA,NA
12,1141,dry,Apr,unwatered,tree,Dipteryxoleifera,-2.097,-3.572,-1.475,NA
12,1186,dry,Apr,unwatered,tree,Dipteryxoleifera,-2.036,-3.078,-1.042,NA
12,1179,dry,Apr,unwatered,tree,Hieronymaalchorneoides,-1.02,-1.767,-0.747,NA
12,1193,dry,Apr,unwatered,tree,Hieronymaalchorneoides,-2.392,-2.35,0.042,NA
12,1110,dry,Apr,unwatered,tree,Huracrepitans,-0.896,-1.035,-0.139,NA
12,1150,dry,Apr,unwatered,tree,Huracrepitans,-1.003,-1.291,-0.288,NA
12,1184,dry,Apr,unwatered,tree,Swieteniamacrophylla,-1.23,-2.51,-1.28,NA
12,1197,dry,Apr,unwatered,tree,Swieteniamacrophylla,-1.872,-3.065,-1.193,NA
12,1101,dry,Apr,unwatered,tree,Terminaliaamazonia,-0.225,-1.902,-1.677,NA
12,1187,dry,Apr,unwatered,tree,Terminaliaamazonia,-1.725,-2.127,-0.402,NA
12,1190,dry,Mar,unwatered,liana,Callichlamyslatifolia,NA,NA,NA,NA
12,1107,dry,Mar,unwatered,liana,Davillakunthii,-0.541,-2.229,-1.688,NA
12,1130,dry,Mar,unwatered,liana,Davillakunthii,-0.197,-2.501,-2.304,NA
12,1107,dry,Mar,unwatered,liana,Davillakunthii,-0.238,-1.261,-1.023,17.2
12,1111,dry,Mar,unwatered,liana,Doliocarpusmajor,-0.392,-1.601,-1.209,NA
12,1151,dry,Mar,unwatered,liana,Doliocarpusmajor,-0.237,-1.882,-1.645,NA
12,1151,dry,Mar,unwatered,liana,Doliocarpusmajor,-0.314,-1.531,-1.217,11.7
12,1143,dry,Mar,unwatered,liana,Machaeriummilleflorum,-0.439,-1.804,-1.365,NA
12,1189,dry,Mar,unwatered,liana,Machaeriummilleflorum,-0.221,-2.201,-1.98,NA
12,1143,dry,Mar,unwatered,liana,Machaeriummilleflorum,-0.55,-1.981,-1.431,15.1
12,1102,dry,Mar,unwatered,liana,Maripapanamensis,-0.127,-2.008,-1.881,NA
12,1198,dry,Mar,unwatered,liana,Maripapanamensis,-0.898,-1.401,-0.503,NA
12,1198,dry,Mar,unwatered,liana,Maripapanamensis,-0.678,-1.28,-0.602,4.07
12,1136,dry,Mar,unwatered,liana,Paulliniapinnata,-0.449,-2.043,-1.594,NA
12,1180,dry,Mar,unwatered,liana,Paulliniapinnata,-0.649,-2.423,-1.774,NA
12,1136,dry,Mar,unwatered,liana,Paulliniapinnata,-0.501,-2.002,-1.501,5.02
12,1122,dry,Mar,unwatered,tree,Crescentiacujete,-0.148,-2.003,-1.855,NA
12,1131,dry,Mar,unwatered,tree,Crescentiacujete,-0.561,-1.401,-0.84,6.07
12,1141,dry,Mar,unwatered,tree,Dipteryxoleifera,-0.219,-2.801,-2.582,NA
12,1186,dry,Mar,unwatered,tree,Dipteryxoleifera,-1.632,-3.003,-1.371,NA
12,1186,dry,Mar,unwatered,tree,Dipteryxoleifera,NA,NA,NA,6.16
12,1179,dry,Mar,unwatered,tree,Hieronymaalchorneoides,-1.508,-1.852,-0.344,NA
12,1193,dry,Mar,unwatered,tree,Hieronymaalchorneoides,-1.057,-1.302,-0.245,NA
12,1193,dry,Mar,unwatered,tree,Hieronymaalchorneoides,-1.181,-1.252,-0.071,0.753
12,1110,dry,Mar,unwatered,tree,Huracrepitans,-0.451,-1.45,-0.999,NA
12,1150,dry,Mar,unwatered,tree,Huracrepitans,-1.031,-1.38,-0.349,NA
12,1110,dry,Mar,unwatered,tree,Huracrepitans,-0.462,-1.657,-1.195,11.7
12,1184,dry,Mar,unwatered,tree,Swieteniamacrophylla,-1.173,-2.879,-1.706,NA
12,1197,dry,Mar,unwatered,tree,Swieteniamacrophylla,-2.092,-2.762,-0.67,NA
12,1184,dry,Mar,unwatered,tree,Swieteniamacrophylla,-1.088,-1.88,-0.792,4.54
12,1101,dry,Mar,unwatered,tree,Terminaliaamazonia,-0.203,-1.841,-1.638,NA
12,1187,dry,Mar,unwatered,tree,Terminaliaamazonia,-0.758,-2.178,-1.42,NA
12,1101,dry,Mar,unwatered,tree,Terminaliaamazonia,-0.629,-0.932,-0.303,8.96
12,1107,transition,May,unwatered,liana,Davillakunthii,-0.196,-1.322,-1.126,NA
12,1130,transition,May,unwatered,liana,Davillakunthii,-0.812,-2.463,-1.651,NA
12,1111,transition,May,unwatered,liana,Doliocarpusmajor,-0.087,-1.195,-1.108,NA
12,1151,transition,May,unwatered,liana,Doliocarpusmajor,-0.311,-1.454,-1.143,NA
12,1143,transition,May,unwatered,liana,Machaeriummilleflorum,-0.251,-1.808,-1.557,NA
12,1189,transition,May,unwatered,liana,Machaeriummilleflorum,-0.347,-0.627,-0.28,NA
12,1102,transition,May,unwatered,liana,Maripapanamensis,-0.271,-1.611,-1.34,NA
12,1198,transition,May,unwatered,liana,Maripapanamensis,-0.337,-1.48,-1.143,NA
12,1136,transition,May,unwatered,liana,Paulliniapinnata,-0.33,-2.273,-1.943,NA
12,1180,transition,May,unwatered,liana,Paulliniapinnata,-0.268,-1.582,-1.314,NA
12,1122,transition,May,unwatered,tree,Crescentiacujete,-0.301,-1.501,-1.2,NA
12,1141,transition,May,unwatered,tree,Dipteryxoleifera,-0.367,-0.88,-0.513,NA
12,1186,transition,May,unwatered,tree,Dipteryxoleifera,-0.383,-1.503,-1.12,NA
12,1179,transition,May,unwatered,tree,Hieronymaalchorneoides,-0.502,-1.206,-0.704,NA
12,1193,transition,May,unwatered,tree,Hieronymaalchorneoides,-0.319,-1.077,-0.758,NA
12,1110,transition,May,unwatered,tree,Huracrepitans,-0.481,-0.902,-0.421,NA
12,1150,transition,May,unwatered,tree,Huracrepitans,-0.443,-1.152,-0.709,NA
12,1184,transition,May,unwatered,tree,Swieteniamacrophylla,-0.532,-2.212,-1.68,NA
12,1197,transition,May,unwatered,tree,Swieteniamacrophylla,-0.181,-1.904,-1.723,NA
12,1101,transition,May,unwatered,tree,Terminaliaamazonia,-0.202,-1.158,-0.956,NA
12,1187,transition,May,unwatered,tree,Terminaliaamazonia,-0.206,-1.163,-0.957,NA
12,1190,wet,Oct,unwatered,liana,Callichlamyslatifolia,-0.176,-1.471,-1.295,4.3
12,1107,wet,Oct,unwatered,liana,Davillakunthii,-0.098,-1.371,-1.273,13.8
12,1151,wet,Oct,unwatered,liana,Doliocarpusmajor,-0.181,-1.459,-1.278,11.2
12,1143,wet,Oct,unwatered,liana,Machaeriummilleflorum,-0.224,-1.474,-1.25,10.1
12,1198,wet,Oct,unwatered,liana,Maripapanamensis,-0.202,-0.824,-0.622,11.02
12,1136,wet,Oct,unwatered,liana,Paulliniapinnata,-0.078,-1.511,-1.433,8.35
12,1131,wet,Oct,unwatered,tree,Crescentiacujete,-0.081,-1.241,-1.16,11.1
12,1168,wet,Oct,unwatered,tree,Crescentiacujete,-0.244,-1.421,-1.177,2.16
12,1186,wet,Oct,unwatered,tree,Dipteryxoleifera,-0.168,-1.728,-1.56,7.85
12,1193,wet,Oct,unwatered,tree,Hieronymaalchorneoides,-0.076,-1.162,-1.086,14.5
12,1110,wet,Oct,unwatered,tree,Huracrepitans,-0.334,-1.257,-0.923,10.7
12,1184,wet,Oct,unwatered,tree,Swieteniamacrophylla,-0.212,-1.361,-1.149,6.22
12,1101,wet,Oct,unwatered,tree,Terminaliaamazonia,-0.206,-1.332,-1.126,14.1
12,1107,wet,Sep,unwatered,liana,Davillakunthii,-0.02,-1.41,-1.39,NA
12,1130,wet,Sep,unwatered,liana,Davillakunthii,-0.039,-0.736,-0.697,NA
12,1111,wet,Sep,unwatered,liana,Doliocarpusmajor,-0.021,-1.103,-1.082,NA
12,1151,wet,Sep,unwatered,liana,Doliocarpusmajor,-0.091,-0.515,-0.424,NA
12,1143,wet,Sep,unwatered,liana,Machaeriummilleflorum,-0.198,-0.874,-0.676,NA
12,1189,wet,Sep,unwatered,liana,Machaeriummilleflorum,-0.073,-1.387,-1.314,NA
12,1102,wet,Sep,unwatered,liana,Maripapanamensis,-0.119,-1.502,-1.383,NA
12,1198,wet,Sep,unwatered,liana,Maripapanamensis,-0.084,-1.043,-0.959,NA
12,1136,wet,Sep,unwatered,liana,Paulliniapinnata,-0.116,-1.692,-1.576,NA
12,1180,wet,Sep,unwatered,liana,Paulliniapinnata,-0.173,-0.782,-0.609,NA
12,1122,wet,Sep,unwatered,tree,Crescentiacujete,-0.105,-1.424,-1.319,NA
12,1141,wet,Sep,unwatered,tree,Dipteryxoleifera,-0.154,-0.602,-0.448,NA
12,1186,wet,Sep,unwatered,tree,Dipteryxoleifera,-0.134,-0.8,-0.666,NA
12,1179,wet,Sep,unwatered,tree,Hieronymaalchorneoides,-0.359,-1.176,-0.817,NA
12,1193,wet,Sep,unwatered,tree,Hieronymaalchorneoides,-0.033,-0.741,-0.708,NA
12,1110,wet,Sep,unwatered,tree,Huracrepitans,-0.41,-0.604,-0.194,NA
12,1150,wet,Sep,unwatered,tree,Huracrepitans,-0.173,-0.901,-0.728,NA
12,1184,wet,Sep,unwatered,tree,Swieteniamacrophylla,-0.191,-0.197,-0.006,NA
12,1197,wet,Sep,unwatered,tree,Swieteniamacrophylla,-0.226,-1.534,-1.308,NA
12,1101,wet,Sep,unwatered,tree,Terminaliaamazonia,-0.165,-1.276,-1.111,NA
12,1187,wet,Sep,unwatered,tree,Terminaliaamazonia,-0.114,-1.402,-1.288,NA